Label,LeftEyebrow,RightEyebrow,LeftLip,RightLip,LipHeight,LipWidth,LeftEyeHeight,LeftEyeWidth,RightEyeHeight,RightEyeWidth,LipsToNose,NoseHeight,NoseWidth,LeftEyeToLeftLip,RightEyeToRightLip
Anger,5.708204,5.124859,5.860266,6.734125,1.984556,4.77574,1.08074,2.722499,1.024602,1.082781,2.979417,9.009521,7.726708,3.376351,2.866233
Anger,5.748865,6.129114,7.2002,6.685091,1.996679,5.923554,1.086754,2.823852,1.070882,1.135337,2.993356,12.45239,9.276955,2.910597,3.134444
Anger,6.707161,6.133608,4.226637,4.662311,0.8314922,3.115313,1.148462,2.626949,1.099165,1.188379,1.831242,11.62399,6.508945,4.313302,3.381231
Anger,5.931299,5.729381,4.624476,4.846263,1.042145,3.079546,1.099614,2.920516,1.303841,1.294961,2.041576,12.17753,6.647906,4.112083,3.361276
Anger,6.78035,6.333055,4.93071,5.088488,1.331824,3.617767,1.043977,2.924134,1.092975,1.185498,2.331178,16.24754,7.147995,3.576499,3.58413
Anger,5.205769,4.883585,5.31444,6.13081,2.290058,4.0851,1.229754,2.5,1.207166,1.353778,3.289867,8.860765,6.652717,3.407637,3.194393
Anger,5.909928,5.838704,5.224722,5.472325,1.700814,4,1.081166,2.441892,1.02709,1.108298,2.70079,12.25238,7.689785,3.800086,3.340735
Anger,6.627648,6.871079,6.069732,6.153622,1.124541,5.308022,1.114855,2.487191,1.101048,1.170141,2.124528,15.35412,7.857039,3.480384,3.301515
Anger,5.236357,5.176843,4.821854,4.548809,0.9528196,3.46183,1.28072,2.812212,1.198038,1.365542,1.952814,12.92781,6.374438,3.17136,3.451256
Anger,5.856247,5.57633,4.680002,4.581771,0.9338094,3.610873,1.079857,2.53556,0.9876156,1.1094,1.926655,9.965219,6.457252,3.218475,3.344831
Anger,5.587404,5.490544,4.325011,5.13985,0.6215503,3.597007,1.201684,2.524251,1.210241,1.256951,1.62091,11.76194,6.617675,3.92911,3.413231
Anger,5.192473,5.577083,7.698115,7.596114,2.006932,6.752057,0.8691711,2.712578,0.9245003,0.8891559,3.004626,15.04845,10.39409,3.155818,3.092825
Anger,6.631546,5.956619,4.8788,4.731736,0.715061,3.758851,1.152422,2.305528,1.035642,1.157883,1.712345,12.47445,6.888441,4.156458,3.709201
Anger,5.881824,6.508115,6.555189,6.487255,3.119866,4.236928,1.145995,2.685999,1.127228,1.220994,4.119328,10.00786,7.80788,3.327801,3.549964
Anger,5.229342,4.87269,4.363993,4.509801,0.9347323,2.682378,1.086736,2.56411,0.9805807,1.084861,1.931545,11.04185,6.015669,3.922643,3.795909
Anger,6.127548,6.109925,5.59857,5.868217,1.617215,4.348298,0.9214009,2.364707,1.040063,1.085304,2.616516,10.54463,7.510749,3.611784,3.450791
Anger,6.666132,5.99907,4.253011,4.792939,0.9976124,3.152207,1.02709,2.273878,1.201684,1.232824,1.994029,11.04177,6.333491,3.742721,2.97736
Anger,6.582415,5.805904,5.21221,5.276629,1.145374,3.736693,0.9299811,2.721287,0.955779,0.955779,2.14453,9.096851,7.083831,3.747433,3.022815
Anger,5.204517,5.602958,4.670545,4.648229,0.7071068,3.500357,1.104315,2.654954,1.171775,1.238418,1.702939,11.8863,7.173879,2.735565,3.256222
Anger,5.228425,5.668796,4.829013,5.142105,0.7299225,3.940646,0.9805807,2.421856,1.032175,1.066987,1.729683,10.39116,6.577023,3.464311,2.936712
Anger,5.163013,4.875216,4.720833,4.494824,1.401898,3.117172,1.184087,2.546475,1.236694,1.455214,2.400626,14.72863,6.404158,3.291156,3.015045
Anger,5.882891,5.726702,4.139829,4.349969,1.266667,2.800794,1.235729,2.828427,1.146563,1.146563,2.266667,13.76083,6.560489,3.503814,3.173273
Disgust,5.552374,5.532483,5.643895,5.542002,2.129189,3.825358,1.056522,2.607681,1.078143,1.078143,3.127139,11.98012,7.225925,4.219768,3.542314
Disgust,5.967237,5.801439,5.80591,6.172625,2.584476,4.144451,1.099984,2.616673,1.09232,1.078143,3.580996,12.77827,7.601989,4.226137,3.521983
Disgust,6.166885,5.669511,5.729935,5.830376,2.30996,4.021361,1.038912,2.60324,1.077925,1.099984,3.309905,12.6332,7.655162,4.256943,3.484084
Disgust,6.284578,6.613705,6.664577,6.026146,1.187498,5.861338,1.032324,2.878057,0.9673502,0.9366815,2.18644,15.6853,10.15885,2.652387,3.036474
Disgust,6.664885,6.868884,8.098539,7.655322,2.225439,7.495703,1.038239,2.888619,0.9673502,0.8993104,3.225223,15.24723,11.68534,2.684069,3.029464
Disgust,6.592383,6.311661,6.97089,6.101069,2.147952,5.894274,1.044833,2.60856,0.9821944,0.9530138,3.146209,15.02256,9.913374,2.957684,3.234042
Disgust,5.44006,5.130398,6.06334,6.899297,1.905292,5.453857,1.020525,2.536073,0.9244244,0.9244244,2.90433,12.69461,8.613808,3.106556,2.815984
Disgust,5.683574,5.115267,5.065451,5.788878,1.53279,4.222295,1,2.467253,0.9617473,0.982563,2.529053,11.79775,7.447877,3.412579,2.890583
Disgust,6.498544,7.015724,5.245045,4.865129,1.735142,3.566229,1.016125,2.56058,1.050132,1.074968,2.734852,14.86948,7.342701,3.611472,4.444417
Disgust,6.343431,7.121338,5.431877,4.760852,1.608732,3.713782,0.9842716,2.524265,1.066571,1.100027,2.605477,14.99821,7.488118,3.339914,4.375704
Disgust,7.518794,7.01332,5.344391,5.20436,0.9759139,4.095185,1.087076,2.536775,1.068484,1.135712,1.975774,13.34966,7.104196,3.583876,3.304322
Disgust,7.476948,7.141476,6.238531,6.142766,1.907292,4.963154,1.030158,2.619589,1.000525,1.01665,2.904894,14.09069,7.927044,3.688635,3.208037
Disgust,7.223246,6.757713,6.069314,6.019626,1.754196,4.807511,1.032175,2.574468,1.006231,1.058391,2.753267,13.56443,7.490572,3.632272,3.323112
Disgust,5.841118,5.98109,5.37224,5.23169,1.740575,4.083362,1.070783,2.670601,1.053895,1.129927,2.739988,14.43751,8.049218,3.599667,3.894505
Disgust,5.898149,6.05557,6.002487,5.433614,1.926724,4.565164,1.043878,2.670601,1.033656,1.099899,2.921473,14.91356,8.354151,3.423139,3.903045
Disgust,8.23229,6.701292,5.413321,5.90282,1.687055,3.795544,1.08091,2.556305,1.119398,1.219978,2.683282,10.90425,7.301177,3.764693,3.066274
Disgust,8.256149,6.201526,5.384579,6.307375,1.968704,4.013115,1.077033,2.599376,1.180949,1.30678,2.959708,10.528,7.201813,3.660684,2.989442
Disgust,5.806847,6.255125,5.889925,5.786274,1.943067,4.28581,0.9156755,2.791746,0.9895453,0.9740636,2.942996,13.05227,7.844287,3.287053,3.478987
Disgust,6.598366,6.640358,5.555403,5.466235,1.710744,3.946002,0.9892231,2.700941,1.061259,1.090931,2.709716,12.47924,7.42659,3.541321,3.470931
Disgust,6.624375,6.779722,12.11594,12.93492,5.868865,10.74066,1.041088,2.59812,0.9859671,0.9687748,6.864163,15.52665,14.27417,2.99924,3.0035
Disgust,6.283799,6.347337,12.5153,13.09656,5.554821,10.92493,0.9183479,2.559037,1.0288,0.9559253,6.550908,15.85005,13.87396,3.084083,2.923865
Disgust,7.285361,6.438375,4.433893,5.046919,1.922521,3.153625,1.023756,2.451452,1.081641,1.223687,2.922497,10.98466,6.662647,3.990062,3.566544
Disgust,7.405496,6.338292,4.592044,5.058571,1.826483,3.229297,1.095541,2.525551,1.127114,1.218597,2.826468,10.42915,6.81558,3.997038,3.5891
Disgust,6.728202,6.828187,4.608659,4.532681,0.8716039,3.296718,0.9113011,2.504749,0.877058,0.8924403,1.871552,10.9193,6.62733,3.237986,3.424232
Disgust,6.813683,7.26561,5.278423,4.863818,1.324965,3.860772,0.9770743,2.676358,0.9334418,0.9519277,2.324928,11.67002,6.973233,3.098431,3.409338
Disgust,6.871578,7.11664,5.485331,5.020652,1.557892,4.16225,0.937584,2.561341,0.9389658,0.8924403,2.557871,11.30344,6.886265,3.039381,3.431232
Disgust,6.449136,6.734667,6.515068,5.967171,2.363328,4.82368,1.141568,2.591126,1.109487,1.215793,3.36223,12.85542,8.062137,3.385854,3.309461
Disgust,6.354874,6.40838,5.001348,4.606664,1.102016,3.556109,1.096969,2.476808,1.058391,1.12361,2.100995,11.47827,6.899242,3.183106,3.413372
Disgust,6.62319,6.876821,5.492623,5.288558,1.411072,4.184573,1.010862,2.406859,0.9890006,1.051543,2.410161,12.31116,7.455638,3.389167,3.373827
Disgust,6.338801,6.077119,5.334296,5.300143,1.317299,4.244533,1.145197,2.429329,1.093549,1.1701,2.317202,12.17735,7.438969,3.40288,3.474922
Disgust,6.689281,6.378644,6.277646,6.642059,2.519241,5.075458,1.061062,2.32169,1.08127,1.10969,3.516887,16.42678,8.53018,3.677679,3.382137
Disgust,6.665989,6.329632,7.066384,7.895832,3.060641,6.167186,1.018779,2.350663,1.084652,1.134021,4.052012,16.47235,8.875558,3.65748,3.303028
Disgust,6.361635,6.112873,5.234338,5.725097,1.789367,4.182642,1.068593,2.546062,1.127856,1.18135,2.787258,13.37356,7.300305,3.550074,3.259533
Disgust,6.229053,6.028593,5.295805,5.890399,1.84863,4.302762,0.9915013,2.560688,1.074556,1.128769,2.847339,12.91334,7.490254,3.65378,3.19322
Disgust,5.736842,6.041877,5.501786,6.330277,1.966322,4.511853,0.9876729,2.626581,1.113246,1.205401,2.964412,12.17532,7.245286,3.535534,3.113986
Disgust,5.688389,5.926776,5.165817,5.227396,1.505832,3.841666,0.9734172,2.642962,1,1.018037,2.504563,13.49969,7.262244,3.405206,3.493074
Disgust,7.022933,6.575547,5.132081,4.801282,1.371919,3.464882,1.094576,2.441176,1.038897,1.105633,2.371452,12.80632,7.235432,3.457127,3.751374
Disgust,7.243709,6.875387,5.350627,4.980029,1.642857,3.646668,1.058011,2.555706,0.9591462,0.9907966,2.642857,12.86021,7.383612,3.486669,3.620431
Disgust,7.132695,6.23518,5.642299,5.405653,1.820095,4.103218,0.9699138,2.562369,1.015129,1.03122,2.820052,12.64466,7.561614,3.379435,3.408626
Disgust,5.637526,5.50035,6.613807,6.53678,2.351924,5.380348,1,2.678894,0.9838327,1.062212,3.351621,15.24747,8.33188,3.420066,3.38249
Disgust,6.79394,6.609843,5.316461,5.168843,1.920388,3.795554,1.162443,2.823666,1.040156,1.120213,2.92016,16.22021,7.740983,3.250763,3.298302
Disgust,6.373996,6.33308,5.299072,5.072509,1.97386,3.742768,1.117734,2.70958,1.096079,1.209339,2.973801,15.63924,7.624828,3.249856,3.246105
Disgust,5.731351,5.723651,4.787029,4.730936,1.929407,2.95359,1.065458,2.481846,1.059998,1.137819,2.929372,11.34335,6.62027,3.799536,3.952563
Disgust,6.071475,5.792246,4.657363,4.45815,1.600222,2.89125,1.034907,2.467323,1.104536,1.14635,2.600213,10.40651,6.541201,3.775399,4.371231
Disgust,7.375676,7.516315,5.896861,5.78428,1.148566,5.120689,0.9947575,2.749926,0.9314431,1.069321,2.147865,15.39015,8.613699,3.045587,3.315382
Disgust,6.808963,6.833713,6.038088,6.074055,1.617215,5.528273,1.1072,2.799556,1.051108,1.19597,2.617176,15.12173,8.488003,2.973623,3.320935
Disgust,6.724782,6.996669,6.808485,7.120423,1.793363,6.377849,1.056996,2.826476,0.9632419,1.046595,2.793358,15.77583,9.4458,3.04726,3.281885
Disgust,6.707109,5.959552,3.88219,4.090889,0.3918149,1.983892,1.183028,2.599411,1.105487,1.257363,1.389874,9.591062,5.914579,4.368596,4.501104
Disgust,6.50069,6.501939,4.040619,3.566484,0.2536162,2.032756,1.119874,2.644639,1.060342,1.131371,1.248785,10.80753,6.369503,3.9406,4.554438
Disgust,6.464696,6.740601,4.863506,4.933164,1.851457,3.678875,1.138239,2.607963,1.142857,1.264166,2.850686,13.46386,7.103023,3.525528,3.461196
Disgust,6.711473,6.15542,4.61797,5.246375,1.797484,3.810426,1.138284,2.628284,1.074122,1.178678,2.796959,13.0213,7.003533,3.840999,3.285389
Disgust,5.958615,5.66607,5.218786,5.227057,1.954445,3.685786,1.014922,2.57039,1.039182,1.139463,2.953967,11.53086,6.827143,3.10456,3.038608
Disgust,5.91005,5.721579,5.403999,5.360281,2.133438,3.870302,0.9570904,2.495078,0.9583287,1.063404,3.133257,11.08517,7.184753,3.028456,3.185326
Disgust,5.831588,5.685229,4.996531,5.314026,1.754689,3.704196,0.9715336,2.427941,0.9930394,1.11376,2.754549,11.33833,6.865606,3.059831,3.195243
Disgust,4.544673,4.900004,5.441961,4.831213,1.399807,3.959252,1.236694,2.720294,1.208583,1.208583,2.396507,12.56618,7.134949,2.970681,4.10389
Disgust,5.075949,4.855289,6.455423,6.271863,2.335977,5.11594,1.17444,2.900654,1.129541,1.245682,3.335185,15.31877,7.976558,3.041865,3.063394
Disgust,4.943734,4.826328,5.945752,5.65444,1.802776,4.601087,1.170141,2.987152,1.118034,1.151086,2.801785,16.18301,7.644832,2.915032,3.105972
Disgust,5.229319,4.785353,5.675105,5.805298,1.393052,4.578252,1.22859,3.162278,1.143544,1.176697,2.390161,12.90545,7.646153,3.105972,3.216418
Disgust,5.18966,4.936977,5.861664,5.928324,1.893187,4.780323,1.170141,2.987152,1.030776,1.101136,2.892462,16.06007,7.616422,3.050416,3.342828
Disgust,4.954209,4.747138,5.961304,5.61521,2.40975,3.073805,1,2.888741,1.066987,1.170141,3.408913,10.65605,6.691898,3.55916,3.406093
Disgust,5.062641,5.226294,6.830522,5.651374,2.6866,4.876698,1.333333,2.850439,1.236694,1.306094,3.682982,13.64779,7.641134,2.807335,3.695181
Disgust,4.739251,4.967572,6.011147,4.970185,1.333333,4.166667,1.142857,2.443233,1.153001,1.236694,2.333333,12.90801,6.954489,3.07875,3.646284
Disgust,5.17097,5.665708,6.03488,4.40844,1.479591,4.110796,1.192928,2.925353,1.059753,1,2.471459,13.92428,7.019624,2.905972,3.615993
Disgust,6.333184,6.448383,5.318838,5.392527,1.090909,4.181818,1.033435,2.502124,1.098127,1.205922,2.090909,12.56432,7.347874,3.173791,3.085615
Disgust,6.425016,5.580082,4.532909,4.434943,1.136293,3.173766,1.024585,2.492523,1.074968,1.135292,2.133337,9.906277,6.755185,3.577751,3.366099
Disgust,7.223551,7.324397,7.546393,6.789796,2.414953,6.261629,1,2.720294,0.9718253,1.108051,3.403527,14.93769,9.343973,2.576711,3.091021
Disgust,6.762393,6.170427,5.37812,5.652278,1.831351,4.108153,1.043072,2.774167,1,1.079066,2.831146,9.213526,6.577122,3.540056,3.102388
Disgust,6.722045,6.976707,5.168931,4.844787,1.20471,4.066374,1.070507,2.735279,0.9963437,1.110665,2.196135,11.03603,7.161246,2.867498,3.119968
Disgust,5.814755,5.69117,5.640865,5.553944,1.720465,3.33005,1.146241,2.739279,1.11035,1.079066,2.720294,11.19021,7.097679,3.761914,3.348648
Disgust,5.570986,5.923857,7.389588,7.256936,2.160779,6.145926,0.9294651,2.543119,1,1.032031,3.155728,12.84919,9.174801,3.419276,2.967073
Disgust,5.060758,6.950737,5.226261,4.975114,1.581678,3.27989,1,2.595381,1.157346,1.09209,2.581108,10.77452,6.880572,3.010497,3.9033
Disgust,7.310227,5.808948,4.580509,4.384978,0.9989685,2.77024,1.150447,2.608809,1.228848,1.34364,1.998453,7.865637,6.066195,3.947714,3.241505
Disgust,6.207,6.385012,5.820529,5.036494,1.560492,4.10833,1.104188,2.421856,1.151751,1.17456,2.555862,10.34294,7.136222,2.817114,3.309487
Disgust,6.686131,6.404792,6.197302,6.561829,1.840894,5.640589,1.188379,2.686322,1.13722,1.240347,2.838231,14.87325,9.773835,3.740209,3.424008
Disgust,6.472548,5.936117,5.089592,5.491182,1.49491,4.20547,1.09034,2.558332,1.045973,1.22878,2.494506,13.81892,7.79493,3.274154,2.978225
Disgust,5.275514,5.102252,7.326392,8.158536,2.445503,6.357251,0.9432284,2.567938,1,1.057529,3.433692,11.5116,9.337901,2.91445,3.083161
Disgust,6.239332,5.994853,4.856477,5.08079,1.268875,3.459835,1.036113,2.558147,0.9159918,0.9252915,2.268857,10.37358,7.020667,3.522171,3.285488
Disgust,6.842665,6.805863,5.298739,5.627372,1.313971,4.311106,1.033831,2.716751,1.063303,1.117578,2.313186,11.43603,7.480145,3.306547,3.192423
Disgust,5.453924,6.006555,4.628151,4.369494,1.349887,3.021779,1.162476,2.676222,1.143324,1.258955,2.348029,11.58933,6.598224,3.097547,3.976008
Disgust,6.653924,6.826816,6.158058,6.509393,1.797245,5.188483,1.056118,2.487662,1.087968,1.151751,2.793798,12.2914,8.242243,3.418137,3.36491
Disgust,6.618339,6.387713,5.537816,5.278623,1.612069,4.120485,1.184766,2.777696,1.037304,1.228006,2.611702,11.32334,7.073986,3.238285,3.766177
Disgust,5.416746,5.419268,6.15993,7.372472,2.605468,5.772947,1.192928,2.781291,1.127228,1.184766,3.601816,13.22728,7.911326,2.904026,2.688365
Disgust,5.609179,5.343941,5.963294,6.24953,1.47619,4.811645,0.9631209,2.690691,1.02796,1.095916,2.476191,9.377839,6.576106,2.949787,3.164747
Disgust,5.927234,5.644743,5.456336,5.376086,1.16384,4.154121,0.882843,2.432168,0.940011,0.9760053,2.162698,10.78133,7.278143,3.587097,2.719311
Disgust,5.969727,5.87773,5.982955,5.054927,1.654737,4.25526,1,2.649842,0.8919756,1,2.648577,11.87541,7.374616,3.053156,3.403615
Disgust,5.655425,5.608932,5.057477,6.146515,1.175908,4.472521,0.9448301,2.568378,0.9456006,0.9061831,2.172715,9.37381,7.262513,3.617955,3.168185
Disgust,5.914474,5.501579,6.191216,6.323277,2.236068,4.826756,1.030578,2.458146,1.034865,1.12856,3.235829,12.47331,8.345997,3.700513,3.402553
Disgust,5.402424,5.125726,5.51077,5.291611,1.001249,4.25,0.9518313,2.748737,1.021006,1.021006,2.000625,11.04322,7.248907,2.970908,2.922994
Disgust,6.111487,6.23187,5.017362,5.223686,1.547027,3.816284,1.198038,2.762139,1.252025,1.264911,2.545321,14.23137,6.812132,3.143797,3.292948
Disgust,6.468942,6.521703,6.976625,6.605146,1.787142,5.789681,1.052616,2.593839,1,1.12856,2.78663,10.52433,8.620683,3.061364,3.378894
Disgust,5.761784,5.610758,5.624786,5.869514,1.774443,4.378078,1.054295,2.666747,1.118928,1.216552,2.772939,10.43684,7.236292,3.209558,3.065323
Disgust,5.290467,5.661233,6.305857,6.550514,2.572479,4.728368,1.116522,2.4412,1.192637,1.277407,3.572456,10.04129,6.767816,3.434252,3.867559
Disgust,5.640507,5.572795,5.82251,5.573731,1.739659,4.343722,1.27597,2.600064,1.124251,1.210241,2.739646,12.15076,6.965672,3.572898,3.821982
Disgust,5.177296,4.890029,4.744948,5.457086,2.015564,3.750926,1.058626,2.891724,1,1.101136,3.010399,13.11679,6.808163,3.558877,2.880303
Disgust,5.047678,5.035573,4.935305,5.066733,1.847096,3.617767,1.104164,2.691946,0.9013878,1.101136,2.847083,14.60997,6.421139,3.34767,3.023875
Disgust,4.90378,5.117492,5.392508,4.728085,1.309953,3.462393,1.235729,2.811655,1.143544,1.341641,2.308974,11.62497,6.431668,2.960081,4
Disgust,5.208622,5.296216,5.426009,4.669154,1.156407,3.539298,1.235729,2.811655,1.054751,1.118034,2.155219,12.29789,6.513282,3.154186,4.067889
Disgust,5.33999,5.023401,4.619501,4.980869,1.361173,3.565201,1.046848,2.691946,1,0.9552487,2.360848,12.01343,6.93523,3.495802,3.205314
Disgust,5.493448,5.285807,4.160242,4.897745,1.197342,3.199143,1.162476,2.683785,1.059998,1.146563,2.196135,12.57785,6.498255,3.371594,3.183869
Joy,5.994245,6.141657,5.154549,5.229716,1.585169,4.410468,1.040063,2.394405,1.050452,1.121883,2.585166,13.33429,7.036631,3.863422,3.309863
Joy,6.094604,6.212722,5.416235,5.573746,1.598784,4.870518,0.9220535,2.443266,0.9684033,0.8923796,2.598676,13.60744,7.251894,3.818631,3.31787
Joy,6.112958,5.762099,11.9312,11.90586,3.459172,11.89172,1.027349,2.426136,0.9752027,0.9588471,4.458761,17.17291,14.02126,2.995651,2.796335
Joy,5.917069,5.668347,10.47942,10.637,3.544695,10.47481,0.9727116,2.356851,1,0.9712859,4.541996,15.97373,12.81469,3.035661,2.752944
Joy,5.67886,5.24752,6.366646,7.738798,2.335129,6.204457,1.039056,2.533397,1.027008,1.039371,3.326282,12.6064,8.862621,2.947061,2.642679
Joy,5.696863,5.958988,5.319832,5.064516,1.60841,4.338148,1.023304,2.351482,1.198559,1.219822,2.608362,15.31563,7.292051,3.52475,3.99509
Joy,5.65283,5.798549,5.770988,5.452597,1.860521,4.934476,1.079955,2.418247,1.152013,1.173187,2.860065,15.6436,7.903825,3.340375,3.856177
Joy,6.809364,6.460869,5.363811,5.203078,1.045267,4.6298,1.097545,2.47664,1.049578,1.128496,2.043458,13.60296,6.604875,3.195376,2.935547
Joy,5.532568,5.604496,8.625441,7.802552,3.078394,7.510976,1.10241,2.494232,1.102864,1.161987,4.072662,15.74799,10.27441,3.305979,3.554649
Joy,6.665463,6.067731,5.032444,6.037731,1.337312,4.777092,1.122154,2.440838,1.131371,1.205768,2.320354,10.6956,6.808821,3.370015,2.636347
Joy,6.849528,6.257654,5.999523,6.847902,1.911851,5.803708,1.075174,2.460894,1.117142,1.221667,2.906592,11.22202,7.488595,3.255928,2.671284
Joy,6.521968,5.998744,4.992203,5.790307,1.371457,4.409794,1.189247,2.481211,1.137678,1.251874,2.363636,10.84572,6.851908,3.593961,2.736471
Joy,6.026733,6.078653,6.46032,6.262414,1.648932,5.674633,1.144121,2.343835,1.149337,1.2,2.64782,12.32132,7.708623,2.947582,3.283194
Joy,6.053806,5.642923,7.952953,9.210273,2.565141,8.122164,1.015906,2.379693,1.008496,1.003747,3.562531,14.81158,8.915777,3.199756,2.684923
Joy,6.500683,6.148986,4.6749,5.440187,1.723582,4.098628,1.15974,2.278847,1.209339,1.270711,2.723049,10.35909,6.44457,3.752714,3.397123
Joy,6.363077,5.882573,5.874511,6.835621,2.526641,5.719915,1.151508,2.353717,1.132735,1.220234,3.525852,10.97905,7.42561,3.400045,3.171822
Joy,5.534776,5.457989,5.239841,5.019506,1.111111,4.31134,0.9371086,2.294111,0.9853854,0.9916752,2.111111,10.73761,6.442781,2.871021,2.975508
Joy,5.370909,5.510692,5.371653,5.265635,1.418795,4.372155,1.037875,2.392051,1.03336,1.045988,2.418716,11.11137,6.568985,2.926547,3.131596
Joy,5.685387,5.673234,8.659711,7.812428,2.466304,7.767802,1.043082,2.494493,1.091777,1.155527,3.46195,15.37841,9.199455,2.979296,2.987627
Joy,5.834492,5.794558,7.205556,6.786295,1.932547,6.463163,1.138169,2.510937,1.137819,1.236664,2.932462,14.02938,8.488567,3.136227,3.050989
Joy,5.749445,5.569312,5.343105,5.525049,1.466305,4.554485,1.023615,2.381529,1.053108,1.07206,2.466158,12.28702,7.225955,3.07377,2.934864
Joy,5.76429,5.687913,7.321889,7.552716,2.678157,6.837456,1.135903,2.091756,1.224914,1.244073,3.677928,16.64347,8.673193,3.391402,3.058592
Joy,5.767845,5.637597,8.512212,8.860117,3.314759,8.26619,1.116999,2.101516,1.178855,1.196009,4.313967,16.60265,9.645847,3.326222,2.991528
Joy,5.75046,5.549202,5.985777,6.323318,1.968799,5.291896,0.9697001,2.480695,1.031247,1.062902,2.968443,12.58255,7.471057,3.336,3.07786
Joy,6.206296,5.760092,6.05486,6.12077,1.510835,5.609477,1.07405,2.222135,1.125856,1.173352,2.510045,14.4068,7.490608,3.031478,3.032141
Joy,5.737468,5.442778,5.608694,6.025933,1.647397,5.237076,1.036964,2.435521,1.051108,1.16619,2.646078,15.34125,8.161549,3.131407,3.103075
Joy,5.829316,5.450695,8.521461,8.385902,2.561198,8.181838,1.145011,2.359851,1.087032,1.178218,3.560166,15.38317,9.497542,3.072778,3.016119
Joy,5.954669,5.584797,10.43611,9.848688,3.172636,10.04846,1.040478,2.382674,1.009583,1.105685,4.158932,15.76868,10.43676,3.054527,2.983017
Joy,5.58504,5.562307,5.887441,5.440534,2.108043,4.687955,1.093979,2.267015,1.074968,1.141674,3.106445,11.30668,7.184018,3.253791,4.010176
Joy,6.251346,6.026472,6.845226,7.054216,1.299705,6.83084,1.096115,2.559061,1.147469,1.207713,2.299689,16.15004,9.158939,2.84945,2.995246
Joy,6.291049,6.155295,7.037045,7.285748,1.646744,7.033533,1.030254,2.59351,1.101371,1.123182,2.644639,18.11094,9.391697,2.890914,2.971047
Joy,6.225295,6.194251,9.050552,9.451629,2.520856,9.339407,1.066108,2.654265,1.117353,1.143216,3.520828,18.1479,11.41656,2.889444,2.930181
Joy,6.386395,5.89643,6.539125,6.835786,2.059661,6.148693,1.094458,2.532598,1.028093,1.096969,3.059352,13.09272,8.265381,2.731454,2.818139
Joy,6.457677,5.986793,6.789169,7.072055,1.906344,6.559372,1.060342,2.499081,1.007585,1.05195,2.906343,13.85864,8.412982,2.69806,2.730232
Joy,6.728799,6.131901,6.142998,6.40989,1.791022,5.637391,1.036576,2.460504,1.042594,1.068905,2.789914,13.81194,7.91764,2.939177,2.898122
Joy,5.807615,6.347082,6.216557,5.816075,1.617215,5.499588,1.141952,2.573251,0.9721048,1.086143,2.616516,14.01246,7.580426,3.027008,3.661885
Joy,5.555608,6.182246,6.368339,5.688159,1.837366,5.353763,1.111789,2.54951,0.9684684,1.031905,2.836802,14.21134,7.504644,3.032583,3.57594
Joy,5.774746,6.193302,4.938368,4.782516,1.198817,4.064839,1.145135,2.613836,1,1.122256,2.198279,13.2728,6.849428,3.191092,3.8442
Joy,5.42913,5.336046,5.352509,5.858663,1.38559,4.907392,1.044031,2.435159,0.9721971,0.998605,2.38501,11.09168,6.726791,2.810055,2.673128
Joy,5.440516,5.430527,5.34299,5.814844,1.586873,4.827777,1.044601,2.446738,0.9925372,1.014761,2.585811,11.50146,6.700209,2.797841,2.70999
Joy,5.283475,5.283864,5.915524,5.257485,2.084289,4.88893,1.063501,2.102544,1.131923,1.189144,3.078215,14.55979,7.328479,3.131405,3.432702
Joy,5.225166,5.271901,5.557558,5.134275,1.726189,4.52396,1.131923,2.253469,1.197342,1.26561,2.717561,13.70074,7.171713,3.315825,3.432943
Joy,5.400655,5.04539,5.905156,5.574927,1.090195,5.16768,1.063015,2.418677,1.142857,1.17803,2.09018,14.37749,7.138218,2.863564,2.925299
Joy,5.393597,5.07494,6.190492,5.7923,1.27073,5.534541,1.126793,2.658461,1,0.9685314,2.270625,13.26148,7.318262,2.808603,3.070754
Joy,5.204816,5.099076,5.960748,6.390341,2.365384,5.5462,1.084652,2.408319,0.9330532,1.023259,3.364865,13.16802,7.462585,2.700605,2.68372
Joy,5.203379,5.090327,6.225306,6.137835,2.35567,5.523423,1.153001,2.515832,1.084652,1.173231,3.349823,12.27767,7.368867,2.861664,2.678894
Joy,5.126652,5.196485,5.624253,5.765094,2.001735,4.75,1.073807,2.358225,1.142857,1.233048,3.001157,12.39819,6.936173,2.973545,2.792005
Joy,5.326117,5.324261,7.274091,7.588666,3.201562,6.800735,0.9372184,2.683785,0.8072703,0.8072703,4.20119,13.35544,7.930938,2.884147,2.844107
Joy,5.730485,5.276019,7.830005,7.527299,3.351234,6.573841,1.064337,2.050153,1.216385,1.216385,4.341216,12.62409,8.342832,3.52276,3.364717
Joy,5.54673,5.470243,8.785738,8.951588,3.146102,8.858294,1.064304,2.181986,1.064304,1.132778,4.145319,14.49798,9.665242,2.639501,2.639501
Joy,5.440892,5.449884,6.916745,7.624753,1.988428,7.074331,1.131371,2.319483,1.073807,1.216385,2.987152,15.74545,8.426928,2.720736,2.504114
Joy,5.419252,5.283967,7.286247,7.34399,2.55797,7.111979,1.359021,2.443233,1.285714,1.373956,3.557291,15.35556,8.157845,2.572506,2.534004
Joy,5.908829,5.728392,6.674252,8.031647,2.873343,6.737228,1.118034,2.573908,1.059998,1.091335,3.871409,11.76809,8.099284,3.111224,2.752766
